id,stedsnavn,kommune,vassdrag,regine,vurdering_raw,barrier_category,barrier_color,barrier_label,problem_beskrivelse,diameter_cm,lengde_m,kommentar,kommentar_utfyllende,lon_ned,lat_ned,lon_opp,lat_opp
444,Arendal ,Arendal,Biebekken - Solbergvassdraget ,019.124Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,16.0,Grei bekk nedstrøms. Ikke hinder. Litt lav vannføring. Men grei kulvert. ,0,8.729360309685028,58.46428469690495,8.729272342739625,58.46444115664358
445,Mandal ,Kristiansand,Trysfjorden bekkefelt,022.22Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,25.0,"Litt usikker på vanndybde, men er dypt. Kulvert ikke hinder, og det er en Fin inngang opp mot kulvert. ",0,7.686873116808069,58.07223711077624,7.686426404380708,58.07234769420203
446,Froland ,Arendal,"Assævannet, bekkefelt",019.A1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,17.0,"Stor kulvert i stål med betong i bunn, fin ikke vandringshinder ",bru,8.676241946123694,58.478032920758764,8.675741025922857,58.47790288899138
447,Håbbeslandsveien (bekk fra Beislandsvannet til Stigselva),Birkenes,"Stigselva, bekkefelt",020.1C,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,"Noe tett oppstrøms. Kulvert fin, veldig fin bekk. Kommer en stigning under kulvert på 20-30cm, dette bør kunne bestiges. Ser småfisk under kulvert. Ok, men mulig man skulle tilrettelagt litt under kulvert. ",bru,8.313234300613056,58.352303697406334,8.31407905978982,58.35218994407448
448,Arendal ,Arendal,Biebekken - Solbergvassdraget ,019.124Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,25.0,"Veldig lite vann, men ikke hinder ved høyere vannføring. Ok. ",bru,8.741885295080156,58.44628492375854,8.741752581261512,58.44639420350623
449,Mandal ,Lindesnes,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Samme som forigge, støpt fin slak ingang til kulvert. Ikke hinder ",bru,7.525391138838336,58.18122620811562,7.525374236361603,58.181160867248664
450,søgne,Kristiansand,Søgneelva - Brennåsen til utløp bekkefelt,022.1A2,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,50.0,"sannsynligvis noe vandringsbarriere, på grunn av rist oppstrøms. er fin nedstrøms. langt RØR, SER IKKE gjennom. er fisk nedstrøms",bru,7.824695147766892,58.104078659127346,7.82338697599444,58.10445797726874
451,Grimstad ,Grimstad,Storåna (Rjukanfossen - Vrålstadvatnet),019.AZ,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Ikke hinder, grei kulvert. Greit Aure habitat. ",0,8.44398242652977,58.398950245973325,8.443757338239308,58.39910036787695
452,Risørveien (Gartebekk til Sørfjorden),Risør,"Sørfjorden-vestre, bekkefelt",018.23,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,12.0,"Små stikkrennene før kulvert vil kunne være problematiske siden de er så små. Er 5 rør på 20cm. Hinder, kanskje barriere.",0,9.120201404425352,58.716852274322925,9.12055050715645,58.716713191002505
453,Tvedestrand ,Tvedestrand,Elv fra Øynesvann bekkefelt,018.C23,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Ser grei ut nedstrøms, men det ut som om kulvert er lagt feil. Ser ut som om denne ligger på siden ",0,8.821098291227331,58.61670674965553,8.820944504339613,58.61665418426139
454,Gjerstadveien (bekk renner ut til Sunda),Gjerstad,"Sunda, bekkefelt",018.2C,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,12.0,"Hinder i form av kvist oppstrøms. Kulvert ser fin ut. Noe høyde opp mot innløp nedstrøms, men er en jevn overgang og bør kunne forses hvis fisk kommer opp hit. ",0,9.084372009504936,58.83330002576947,9.084131544226342,58.83322142927016
455,Gjerstad ,Gjerstad,"Sunda, bekkefelt",018.2C,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,80.0,"Egentlig grei kulvert, settes som usikker på grunn av åpent gitter oppstrøms. Ser en fisk nedstrøms. God vannføring ",0,9.088332631264642,58.83459094809623,9.085926274771646,58.83404407306345
456,Mandal ,Lindesnes,Høyevatnet bekkefelt,022.ABZ,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,80.0,"Fin kulvert, noe usikker på vandring på grunn av lengde ",0,7.666846511152013,58.208499818422744,7.667851750530181,58.20906288895428
457,Songeveien ,Tvedestrand,"Songebekken, inkl. bekkefelt",018.32Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Mye vann rett ved utløp, men bekk tør lengre nede. Ser fisk på begge sider. Vannstand stopper fisk fra å vandre lengre ned nå. Men grei kulvert. Bra habitat, fint substrat.",0,9.002212511569176,58.69042966488603,9.00182967113902,58.69037358405267
458,Langangsveien (Grøvene),Tvedestrand,Langangselva bekkefelt,018.7AZ,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,"Bekk renner ikke gjennom  , men i åpning på siden. Denne åpningen er tett invendig, blir hinder for fisk. ",0,8.887243202260223,58.57427480017026,8.88719351266746,58.574338622245584
459,Sogndalsveien (sidebekk Mandalsåni),Lindesnes,Mandalselva - Mannflåvatnet til Laudal bekkefelt,022.B12,Ikke angitt,Ikke angitt,#999999,Ikke vurdert / mangler data,,,15.0,"Det er usikkert om denne kan vandres gjennom, potensielt naturlig hinder som følge av stigning i bekk nedstrøms. Skal være mye større vannføring for vandring her. Veldig bratt",0,7.5295367089850735,58.2651693205314,7.529927273488087,58.26500276806115
460,Tvedestrand ,Arendal,,018.71Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Gammel stålkulvert, noe rusten. Men ser ikke ut som hinder. Veldig gjengrodd bekk nedstrøms. ",0,8.901291431470682,58.542294070760306,8.901091498021177,58.542444721888195
461,Gjerstad ,Gjerstad,"Bjorvatn til Ekksjø, bekkefelt",018.3Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,Ikke hinder. Noe gjengrodd ,0,9.015215624735726,58.82228641284917,9.015249104428728,58.8224200266453
462,joker justvik,Kristiansand,Hemmingsvannet utløp til Ålefjærfjorden,021.122Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"bra kantvegetasjo, ikke hinder. bra vannføring. og ligger steiner i vannet, som skaper dynamikk i bekken ",Fungerer godt,8.034515780974305,58.19923374421458,8.034322064279646,58.19930400321399
463,Tvedestrand ,Tvedestrand,Elv Gulspettvannet -Størdalsvannet,018.5Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,25.0,"Selve kulvert ok, grei vannføring og stor i diameter. Se annet punkt, er demning lengre nede ",0,9.084971723406374,58.66505216674455,9.085216800398173,58.66529065107456
464,Mandal,Lindesnes,Harkmarkfjorden bekkfelt,022.321,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,9.0,Fin kulvert ikke hinder. Fin bekk nedstrøms. ,0,7.608865115537062,58.04096126961567,7.6086694834770725,58.04085749643121
465,Flaten (bekk renner potensiet fra Mjonevatnet til Åpåltjønn),Åmli,"Nelaug - Flaten, bekkefelt",019.C12,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,"Gjengrodd rett før kulvert, så lite vann rett ved kulvert. Ok bekk nedstrøms. Blokkert av kvist oppstrøms. ",0,8.692595782634065,58.65424968431004,8.692866710507815,58.65414358058472
466,Vegårshei ,Åmli,"Nelaug - Flaten, bekkefelt",019.C12,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Fin kulvert, ikke hinder. Lite vann i bekk. ",0,8.697227271803118,58.65845713743961,8.697424457502125,58.65840200752379
467,Arendal ,Arendal,Molandsvann bekkefelt,018.7B,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,"Ser fisk og frosk nedstrøms. Kulvert ikke hinder, men krever mer vannføring for å kunne passeres ",0,8.833747490480116,58.55426984554257,8.83401584911832,58.55449667360179
468,Søgne vgs ,Kristiansand,Søgneelva - Brennåsen til utløp bekkefelt,022.1A2,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,9.0,"Ikke hinder, noe lav vannføring, ikke problematisk og vandre gjennom. God størrelse ",0,7.834323022445393,58.093234714431155,7.834672802758246,58.09321568104541
469,Ålefjær,Kristiansand,Ålefjærfjorden bekkefelt,021.121Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Bra habitat ikke hinder, hindrer ikke vandring. Ser fisk. God vegetasjon. ",Fungerer godt,8.023335903543341,58.233753044852584,8.023179276824083,58.2338491347353
470,gillsvannet,Kristiansand,Gillsvatnet utløp til Topdalsfjorden,021.123Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,30.0,"ikke vandringshinder, observerer noe småfisk. fin god vannføring",Fungerer godt,8.033599217495187,58.18350400500596,8.032265587658365,58.183848291315115
471,Risørveien (Båssviktjenna til Sørfjorden),Risør,Bossvikbekken,018.222Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,7.0,"Er over 250 cm brei, ikke vandringshinder. Stor demning litt lenger nedstrøms, som kan være vandringshinder.",bru,9.106923255782146,58.71774653333367,9.106721869373532,58.71758487972954
472,Arendal ,Arendal,Biebekken - Solbergvassdraget ,019.124Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,30.0,Usikker på vanndybde. Helt grønt stillestående vann. Kulvert ser grei ut. ,bru,8.718112790310599,58.467866382306156,8.718783688713385,58.46779665871327
473,Søm,Kristiansand,Eftevågbekken,020.423Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,Fin kulvert. Selve kulvert er ikke hinder. Bra ,bru,8.161338367245405,58.136302954074,8.160995236553974,58.13635502224166
474,Søgne ,Kristiansand,Lundeelva bekkefelt,022.2A,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Burde sjekkes lengre opp i forhold til bebyggelse. Ser fisk, ikke vandringshinder. Er sannsynligvis bro i forhold til bredde >250cm. Sannsynligvis over 3 meter bred. ",0,7.797263650393517,58.095033876041924,7.797995196221251,58.095367077736995
475,Mandal ,Lindesnes,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Denne er fin, og ål bør kunne klatre opp til kulvert. Siden det er en slakk Bakke opp. Ikke hinder ",bru,7.52448106354542,58.18070000464351,7.524554188501202,58.18068689927233
476,Mandal 15 Daleveien (Holumsbekken renner fra Holmetjørna til Mandalsåni),Lindesnes,Mandalselva - Øyslebø til Mandal,022.A6,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,22.0,"Bør utbedres, flere bassenger, som vil kunne være vanskelig for ål og passere. Bør gå for anadrom fisk, selv om det vil være krevende",bru,7.5301752972121045,58.09781048817772,7.530066341640597,58.09815884044252
477,Kvinesdal ,Kvinesdal,"Noneskardknuten, bekkefelt",025.A0,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,17.0,"Grei kulvert, flat og brei. Noe gjengroing og slam i bekk.",bru,6.938332630164311,58.29890990338732,6.938096627375597,58.29916786243072
478,Risørveien (sidebekk Sørfjorden),Risør,"Sørfjorden-østre, bekkefelt",018.23,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,70.0,"Veldig lang kulvert, må være hinder, mulig barriere. Mulig man kan sette terskler invendig ved høy vannhastighet. ",0,9.18605217758037,58.71413138969592,9.18440722200148,58.713124308950455
479,Tveideveien (bekk mellom Valetjønn og Vassbotntjønn),Birkenes,,020.A7,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,12.0,"Kulvert grei, men med noe kvist invendig. Kulp stengt av grein og plank ved utløp, dette er hinder. Lav vannføring ",0,8.234073772258522,58.317429100135385,8.234287201408678,58.317727393155735
480,Høvåg ,Lillesand,Steindalsbekken,020.311Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Fin kulvert, god vannføring og fin bekk. Ikke hinder ",0,8.25027334501559,58.22236123315087,8.249766319306039,58.222630521123385
481,Mandal Daleveien Kjølemonen,,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,Fin steinkulvert. Ikke hinder for ål eller anadrom fisk. Ser fisk nedstrøms ,0,7.52678921496555,58.12030859513825,7.526792318053743,58.12045018819564
482,Birkenes ,Birkenes,,020.A6,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,15.0,Denne bør gå bra å hoppe opp. Ser fisk nedstrøms. Tror fisk hadde hatt godt av noe kantvegetasjon i kulp. Er lagt en stein for å fremme vandring oppover. Grei kulvert ,0,8.174744421903952,58.316087722381724,8.17435423133033,58.31592673518105
483,Birkenes ,Birkenes,,020.A6,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Fin stor betongkulvert. Fint habitat nedstrøms. Noe rotete i forkant av kulvert oppstrøms. Men dette holder vann, sikkert greit ",0,8.175904703406532,58.316117251855076,8.175756045173818,58.31620095881253
484,skjosbukten,Kristiansand,Kristiansandsfjorden indre bekkefelt,021.23Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"ikke vandringssHinder, ser mye fisk ",Ikke hinder,7.954222489881604,58.11420496914976,7.95391483050143,58.11420510394444
485,Nodeland e39,Kristiansand,"Møllebekken inkl. Mjåvann, Farvannet og Øygardsvannene",022.1B1D,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,"Ikke vandringshinder, burde gå bra og svømme gjennom. Noe redusert vegetasjon nedstrøms, men helt greit bra. ",0,7.85689217656384,58.138772848120745,7.857187227822611,58.13900973272299
486,Froland ,,"Assævannet, bekkefelt",019.A1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Stor fin plastkulvert, ikke hinder. ",0,8.689968317146345,58.49141420893717,8.689892450775039,58.49176021444244
487,Mandal ,Lindesnes,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,8.0,"Kulvert i seg selv ikke hinder, men er veldig stigning på begge sider. Sannsynligvis ikke en bekk som vandres. ",0,7.502126628306964,58.09750406003639,7.50206058984002,58.09749567499317
488,Fjærkleivene (bekk mellom Listetjenn og Fjæretjenn),Tvedestrand,"Tvedestrandfjorden, bekkefelt",018.630,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,50.0,"Bygg er revet og mye av kulvert er oppe i dagen, bekk sannsynlig hinder på grunn av stigning opp mot vegen. Og lengden på kulvert. Men ser noe fisk nedstrøms. Denne bør sjekkes ",0,8.923774159757684,58.62391161924696,8.923211402971331,58.62345265183283
489,Lillesand ,Lillesand,Glamslandvatnet med bekkefelt,020.221Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,20.0,"Ikke vandringshinder for anadrom fisk, mulig hinder for ål. Kan bli litt lav vannhøyde siden kulvert er så brei. Sannsynligvis helt ok. Kunne hatt noe terskler i kulvert. ",0,8.338259072258227,58.23797014456922,8.33787074592259,58.238412112305774
490,Mandal ,Lindesnes,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,Mye fisk nedstrøms. Men er nok ikke fisk som har vandret opp. Fin kulvert og greit habitat i bekk.,bru,7.495978905191693,58.2218228243163,7.49579810624696,58.221659879236086
491,Mandal ,Lindesnes,Eidsåna,022.AA1B,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,Fin stor kulvert. Stål med betong ned mot bekk. Ikke hinder ,bru,7.660360828947147,58.16971399934351,7.660565592575404,58.17001486629307
492,Froland ,,"Assævannet, bekkefelt",019.A1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,6.0,"Veldig stillestående vann, ikke kulvert ikke hinder. Ser noe småfisk ",irrelevant,8.671630694694322,58.475706307580865,8.6710334567718,58.47526881829455
493,Mandal Daleveien Urdalen,Lindesnes,Mandalselva - Øyslebø til Mandal,022.A6,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Stor fin kulvert, ikke vandringshinder for fisk. Regner med utløp er ved vannspeil ved mer nedbør. ",bru,7.513565412000893,58.0727400996988,7.513242274251328,58.07272494681288
494,Arendal ,,"Longumvatnet, bekkefelt",019.12Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Kulvert stor og fin, noe sølete vann nedstrøms. Og ser ut til at denne kan samle noe kvist som kan bli hinder. Men ok ",0,8.768959337919807,58.51567177802631,8.768873467152913,58.5155583595833
495,Risør ,Risør,"Østerfjorden, bekkefelt",018.12,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Noe gjengrodd nedstrøms, plastkulvert. Sannsynligvis ikke hinder ",0,9.291409732395556,58.748221237047886,9.291524325985966,58.74864992202631
496,Vegårshei ,Vegårshei,Storelva - Hauglandselva bekkefelt,018.E,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,Noe kvist i bekk nedstrøms. Men sansynligvis ikke hinder. ,0,8.858730669642897,58.724902611356306,8.858944839651834,58.72475941864486
497,Tvedestrand ,Arendal,,018.71Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,12.0,"Litt usikker på denne, liten vannføring og ser ikke gjennom stikkrenne ",0,8.900906812925783,58.543954487503576,8.901150836672535,58.54402374161949
498,Tvedestrand ,Tvedestrand,Langangselva bekkefelt,018.7AZ,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"En del vann nedstrøms, bekk ser bra ut. Kulvert ikke hinder ",0,8.891012022584478,58.57087193786248,8.891383488627177,58.57088580501143
499,Arendal ,Arendal,Messelbekken,019.B1,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,14.0,Noe kvist i bekk nedstrøms. Men grei bekk og kulvert ikke hinder. ,0,8.627739845808978,58.466714392667804,8.628025041793366,58.46667925803049
500,Mandal ,Lindesnes,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,40.0,"Fin kulver, ser fisk og er bra bekkeløp. Laget laksetrap i tilleg ",0,7.518525632186317,58.07232892043952,7.518422296342028,58.071971199378396
501,Grimstad ,Grimstad,"Groosfjorden, bekkefelt",019.216Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,18.0,"Denne e fin, litt sandete substrat nedstrøms. ",0,8.581391117689252,58.33589433784398,8.581511785976438,58.336221414310096
502,Tvedestrand ,Tvedestrand,Strengselva,018.C2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,4.0,Veldig stor kulvert i stål. Med naturlig steinbunn. Denne er ikke hinder. ,0,8.871621553152297,58.628135672247005,8.871831136224376,58.62793069721186
503,Grimstad ,Grimstad,Storåna (Rjukanfossen - Vrålstadvatnet),019.AZ,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Grei kulvert, fisk kan gå igjennom. Er dette anadrom strekning? ",0,8.457751787217195,58.395336459368366,8.457178696136635,58.39524977565029
504,Grimstad ,Grimstad,Dalholtbekken og bekk ved Roklev,019.2C,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Grei bru, lav vannføring, men ikke hinder. ",bru,8.494407702696739,58.32948331012286,8.494464073519001,58.329758023892936
505,Søgne ,Kristiansand,Dåsåna,022.2A,Ikke angitt,Ikke angitt,#999999,Ikke vurdert / mangler data,,,8.0,"Grei kulvert, noe søppel, men ikke hinder ",0,7.723469815941111,58.09726031332001,7.723354662272101,58.09742717602302
506,0,Lillesand,Langebekken,020.312Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,15.0,"Avstand opp mot kulvert sannsynligvis lavere. Men er nok hinder for en del fisk, ikke barriere ",0,8.238956194276279,58.20057623771872,8.238277718245644,58.20086726379556
507,Grimstad ,Grimstad,"Temse, utløpselv",019.A23Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Bru ikke hinder, mindre vegetasjon i bekk nedstrøms. Ser greit ut",bru,8.646278252020451,58.389045361084996,8.646221949805605,58.38897153870175
508,Grimstad ,Grimstad,"Temse, utløpselv",019.A23Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,14.0,"Fin bru, ikke hinder. Noe stillestående vann. ",bru,8.646248175975979,58.39052704109783,8.646024112069044,58.390454704339135
509,Froland ,Froland,Hurvjeevja,019.B31,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Noe gjengrodd bekk, ikke hinder ",bru,8.697271601430437,58.53461100112296,8.697214470360567,58.53476735760096
510,Rykeneveien (Kvennebekken renner ned til Nidelva),Arendal,"Nidelva, Bekkefelt Helle",019.A12Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,30.0,"Ser fin ut nedstrøms, noe høyde mot kulvert, men bør være greit ved mer nedbør. Men kulvert ser ut til å være blokkert av kvist oppstrøms. ",bru,8.65563222561209,58.40975919975221,8.65606462295898,58.40997554074285
511,Grimstad ,Grimstad,"Tønnesølvatnet, utløpselv",019.AZ,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,9.0,"Grei kulvert, litt stigning opp mot utløp, men ikke problematisk for annet en ål muligens. ",bru,8.509148229421216,58.39896369877531,8.509341262755921,58.39928179525672
512,Tvedestrand ,Tvedestrand,Gjevingelva,018.5Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Denne bør være ok, er hinder lengre opp i bekken i form av demning, noe bratt oppstrøms, men fisk bør kunne passere. Ok ",bru,9.098375530147026,58.64627267254856,9.097342939070675,58.64613640531996
513,Birkenes ,Birkenes,,020.A7,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Fisk nedstrøms Kulvert helt tør, men ikke hinder ved høyere vannføring. Stor og fint substrat ",bru,8.236488555783316,58.32722197165128,8.236749917518544,58.3273272632487
514,Tvedestrand ,Tvedestrand,Strengselva,018.C2Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,15.0,"Samme som oppstrøms, kun en av kulvertene fører vann nå. Veldig landbrukspreget bekk. Mye sand inni kulvert. Svært redusert bekk, der det sannsynligvis går beitedyr. ",bru,8.877846181818647,58.60606770560339,8.877545977021974,58.60595462515338
515,Tvedestrand ,Tvedestrand,Strengselva,018.C2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,Registrerer disse to sammen. Ser ikke ut som hinder. Vann er stillestående og tåkete. Kun god flytt gjennom et av rørene. Det andre er grodd igjen i front. ,bru,8.878279424822399,58.60978460161676,8.878542049786644,58.60975107157365
516,Birkenes ,Birkenes,,020.A6,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Kulvert fin, noe slammete bekk. Men sannsynligvis ok. Ser fisk. ",bru,8.167339772533511,58.30743399469576,8.166997955629844,58.30747401193236
517,Opplandsveien (bekk leder fra Syndle mot Ellingstjenn og Nedre knabbevann),Grimstad,Storåna (Rjukanfossen - Vrålstadvatnet),019.AZ,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,12.0,"Bratt stigning opp mot kulvert, vinkel grei og vegetasjon langs stein. Hinder ikke barriere. Ål kan muligens klatre. Men helt klart hinder. ",bru,8.47684189578449,58.389365371343246,8.47634255384507,58.38975663874031
518,Kristiansand ,Kristiansand,,020.A6,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Kulvert veldig fin, noe små terskler og naturlig elvebunn. Krem sjøaure habitat nedstrøms og oppstrøms. Ser stor Aure nedstrøms ",bru,8.169165956969332,58.27587272938075,8.168665344269527,58.27594151162466
519,Mandal ,Lindesnes,Mannefjorden bekkefelt,022.322,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,10.0,Både betongkloss og grein kan være hinder ved lav vannføring. Ellers er denne ok. ,0,7.509640759851696,58.00922883669273,7.509717171081865,58.00927656196211
520,Mandal ,Kristiansand,Trysfjorden bekkefelt,022.22Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Fin bekk, kulvert ikke hinder ",bru,7.621342134599997,58.12396162857751,7.621186012604415,58.12394807377116
521,Søm,Kristiansand,Østergapet-ytre bekkefelt,020.4240,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Ikke hinder, bekk fin ut mot sjøen. ",bru,8.099403708833679,58.12182479348265,8.099456936891977,58.12170002700831
522,Mandal ,Kristiansand,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Fin kulvert, ikke hinder ",bru,7.592762876652045,58.31789015322334,7.592962811746593,58.31794451553668
523,Mandal Daleveien Langeland,Lindesnes,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Ål vil kunne passere den lille høyden mot kulvert. Fin kulvert, ser fisk i kulvert. Ikke hinder. ",bru,7.515684598091775,58.077739416162274,7.515368836199679,58.077638636559534
524,Mandal Daleveien Smeland,Lindesnes,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,12.0,Kulvert egentlig fin. Men blir begrenset av mye stein nedstrøms. Som muligens vil kunne være hinder hvis det samler seg kvist. Ok for ål og anadrom fisk. Ser grei Aure oppstrøms.,bru,7.530427833216139,58.129675816198684,7.529944661623438,58.129696190098564
525,Mandal ,Kristiansand,Meåna,022.AC5,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Bru i bredde, ikke vandringshinder. Noe gjengroing under bru. Ser fisk nedstrøms ",bru,7.631314817551877,58.30375870275383,7.6308537484334895,58.303873463450614
526,Mandal ,Kristiansand,Trysfjorden bekkefelt,022.22Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"God vannføring, fin bekk. Kulvert ikke hinder ",bru,7.610620382409126,58.127845537281026,7.610207505928845,58.12790770992598
527,Mandal ,Kristiansand,Meåna,022.AC5,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,Stor og grei bru. Ikke hinder. Men noe gjengroing nedstrøms ,bru,7.659177605411081,58.26989767484515,7.659333085741189,58.27008768329958
528,Mandal ,Lindesnes,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,10.0,Kulvert ok. Men bekk oppstrøms er ekstremt bratt og kan ikke vandres opp. ,bru,7.434233175108431,58.27047690073447,7.434044998160822,58.27074198848574
529,Mandal ,Lindesnes,Skagestadvatnet bekkefelt,022.3C,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,Kulvert ikke hinder. Noe slammete sediment. Ser fisk nedstrøms. ,bru,7.621868332598054,58.09459201779643,7.621522687387521,58.09469593250519
